city,fire_risk,frp,latitude,longitude,radius_of_risk,start_data,status,geom,id_foco_bdq
RESPLENDOR,,9.9,-19.16316,-40.94912,3000,2026-04-24 16:09:00+00:00,ACTIVE,POINT(-40.94912 -19.16316),1815364653
CLARO DOS POÇÕES,,4.8,-17.22492,-44.30455,3000,2026-04-24 16:11:00+00:00,ACTIVE,POINT(-44.30455 -17.22492),1815364741
CLARO DOS POÇÕES,,4.8,-17.22913,-44.30399,3000,2026-04-24 16:11:00+00:00,ACTIVE,POINT(-44.30399 -17.22913),1815364699
SÃO JOÃO DA PONTE,,34.8,-15.8198,-43.7823,3000,2026-04-24 16:11:00+00:00,ACTIVE,POINT(-43.7823 -15.8198),1815364634
PAI PEDRO,,4.8,-15.42065,-43.05325,3000,2026-04-24 16:11:00+00:00,ACTIVE,POINT(-43.05325 -15.42065),1815364605
PAI PEDRO,,3.3,-15.41996,-43.05018,3000,2026-04-24 16:11:00+00:00,ACTIVE,POINT(-43.05018 -15.41996),1815364646
DELFINÓPOLIS,,7.4,-20.20294,-46.87461,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-46.87461 -20.20294),1815367135
RESPLENDOR,,7.9,-19.16201,-40.95044,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-40.95044 -19.16201),1815367041
BOA ESPERANÇA,,4.8,-21.0641,-45.71244,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-45.71244 -21.0641),1815365982
PEDRA BONITA,,3.8,-20.50032,-42.37546,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-42.37546 -20.50032),1815366657
JUIZ DE FORA,,5.0,-21.67233,-43.32567,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-43.32567 -21.67233),1815366575
DELFINÓPOLIS,,4.0,-20.20704,-46.8782,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-46.8782 -20.20704),1815365508
PIRAPETINGA,,12.1,-21.67405,-42.31454,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-42.31454 -21.67405),1815365500
DELFINÓPOLIS,,2.0,-20.18934,-46.88053,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-46.88053 -20.18934),1815365320
CORONEL XAVIER CHAVES,,4.0,-21.04612,-44.17075,3000,2026-04-24 16:41:00+00:00,ACTIVE,POINT(-44.17075 -21.04612),1815365762
SÃO GONÇALO DO RIO PRETO,,16.3,-18.22548,-43.35987,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.35987 -18.22548),1815365260
SÃO GONÇALO DO RIO PRETO,,22.2,-18.22826,-43.35556,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.35556 -18.22826),1815365344
UNAÍ,,3.0,-15.79287,-46.64494,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-46.64494 -15.79287),1815365377
SÃO GONÇALO DO RIO PRETO,,6.2,-18.22887,-43.35932,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.35932 -18.22887),1815365384
CLARO DOS POÇÕES,,7.9,-17.22638,-44.3046,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-44.3046 -17.22638),1815365393
CLARO DOS POÇÕES,,4.6,-17.22972,-44.30404,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-44.30404 -17.22972),1815365710
JOÃO PINHEIRO,,6.0,-17.49667,-46.03962,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-46.03962 -17.49667),1815365804
PINTÓPOLIS,,3.2,-16.10904,-45.20388,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-45.20388 -16.10904),1815365830
CRISTÁLIA,,1.9,-16.75633,-42.897,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-42.897 -16.75633),1815365926
PERDIZES,,0.8,-19.3903,-47.27406,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-47.27406 -19.3903),1815366242
BURITIZEIRO,,4.9,-17.82317,-45.35572,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-45.35572 -17.82317),1815366308
COROACI,,11.4,-18.61547,-42.32909,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-42.32909 -18.61547),1815366318
SÃO JOÃO DA PONTE,,44.1,-15.82067,-43.78028,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.78028 -15.82067),1815366374
BURITIZEIRO,,3.7,-17.82101,-45.31864,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-45.31864 -17.82101),1815366427
SÃO JOÃO DA PONTE,,5.6,-15.81787,-43.78462,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.78462 -15.81787),1815366587
PAI PEDRO,,4.4,-15.42028,-43.05011,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.05011 -15.42028),1815366666
PATROCÍNIO,,7.7,-18.73419,-46.92073,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-46.92073 -18.73419),1815366667
SÃO GONÇALO DO RIO PRETO,,5.7,-18.22488,-43.35614,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.35614 -18.22488),1815366744
VÁRZEA DA PALMA,,4.7,-17.60231,-44.61366,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-44.61366 -17.60231),1815366763
PRESIDENTE OLEGÁRIO,,21.0,-18.32606,-46.33167,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-46.33167 -18.32606),1815366836
SÃO JOÃO DA PONTE,,7.7,-15.81727,-43.78086,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.78086 -15.81727),1815366846
JOÃO PINHEIRO,,5.0,-17.63875,-46.2234,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-46.2234 -17.63875),1815366861
SÃO GONÇALO DO RIO PRETO,,6.2,-18.23286,-43.36252,3000,2026-04-24 16:43:00+00:00,ACTIVE,POINT(-43.36252 -18.23286),1815367107
CAMBUÍ,,2.6,-22.59071,-46.04678,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.04678 -22.59071),1815370998
CANÁPOLIS,,12.1,-18.76251,-49.10849,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-49.10849 -18.76251),1815371119
SÃO GONÇALO DO RIO PRETO,,5.0,-18.22327,-43.36077,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-43.36077 -18.22327),1815368985
SÃO GONÇALO DO RIO PRETO,,9.0,-18.22699,-43.35514,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-43.35514 -18.22699),1815371256
CAMPESTRE,,3.6,-21.77587,-46.2406,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.2406 -21.77587),1815371224
DELFINÓPOLIS,,3.7,-20.2065,-46.8933,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.8933 -20.2065),1815371233
CAMPESTRE,,3.8,-21.77863,-46.24209,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.24209 -21.77863),1815369565
CRUZÍLIA,,1.5,-21.78553,-44.76355,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-44.76355 -21.78553),1815369569
CLARO DOS POÇÕES,,5.4,-17.22639,-44.30416,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-44.30416 -17.22639),1815368940
DELFINÓPOLIS,,7.1,-20.20784,-46.87937,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.87937 -20.20784),1815369088
SÃO GONÇALO DO RIO PRETO,,9.0,-18.23165,-43.35431,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-43.35431 -18.23165),1815369311
POCRANE,,2.4,-19.68041,-41.51653,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-41.51653 -19.68041),1815372044
COROACI,,13.1,-18.61856,-42.32553,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-42.32553 -18.61856),1815370125
DELFINÓPOLIS,,4.8,-20.20261,-46.87091,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.87091 -20.20261),1815369363
CANÁPOLIS,,3.8,-18.75912,-49.10909,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-49.10909 -18.75912),1815370217
VIRGÍNIA,,0.6,-22.31489,-45.09209,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-45.09209 -22.31489),1815371878
COROACI,,13.1,-18.61371,-42.32694,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-42.32694 -18.61371),1815370413
SÃO GONÇALO DO RIO PRETO,,9.0,-18.23265,-43.35941,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-43.35941 -18.23265),1815369054
BURITIZEIRO,,2.7,-17.82095,-45.31721,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-45.31721 -17.82095),1815370555
SÃO GONÇALO DO RIO PRETO,,9.0,-18.22797,-43.36016,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-43.36016 -18.22797),1815371653
JOÃO PINHEIRO,,4.2,-17.63968,-46.22227,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.22227 -17.63968),1815370647
DELFINÓPOLIS,,3.7,-20.20939,-46.8883,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.8883 -20.20939),1815370745
PATROCÍNIO,,12.4,-18.73281,-46.92197,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.92197 -18.73281),1815370765
PATROCÍNIO,,10.3,-18.73375,-46.91844,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-46.91844 -18.73375),1815371462
COROACI,,16.4,-18.61776,-42.32758,3000,2026-04-24 17:02:00+00:00,ACTIVE,POINT(-42.32758 -18.61776),1815370877
SÃO JOÃO DA PONTE,,22.3,-15.82114,-43.77933,3000,2026-04-24 17:05:00+00:00,ACTIVE,POINT(-43.77933 -15.82114),1815369963
CANÁPOLIS,,16.5,-18.76153,-49.1079,3000,2026-04-24 17:52:00+00:00,ACTIVE,POINT(-49.1079 -18.76153),1815370931
CANÁPOLIS,,12.4,-18.76262,-49.10975,3000,2026-04-24 17:52:00+00:00,ACTIVE,POINT(-49.10975 -18.76262),1815370502
PARACATU,,105.1,-17.1397,-46.6425,3000,2026-04-24 20:30:00+00:00,ACTIVE,POINT(-46.6425 -17.1397),1815372502
